LIC Robot V1.0,Robot POST,1739565871.4296978,1739565871,21,arrive
LIC Robot V1.0,Robot POST,1739565877.5614886,1739565877,21,start_arm
LIC Robot V1.0,Robot POST,1739565892.8781343,1739565893,21,end_arm
LIC Robot V1.0,Robot POST,1739565899.007522,1739565899,21,depart
LIC Robot V1.0,Robot POST,1739565901.8818626,1739565902,22,arrive
LIC Robot V1.0,Robot POST,1739565907.9130857,1739565908,22,start_arm
LIC Robot V1.0,Robot POST,1739565923.397965,1739565923,22,end_arm
LIC Robot V1.0,Robot POST,1739565929.4510975,1739565929,22,depart
LIC Robot V1.0,Robot POST,1739565932.1702373,1739565932,23,arrive
LIC Robot V1.0,Robot POST,1739565938.3270779,1739565938,23,start_arm
N/A,LIC Trigger POST,1739565948.0274496,1739565941,5,N/A
LIC Robot V1.0,Robot POST,1739565953.6421907,1739565954,23,end_arm
LIC Robot V1.0,Robot POST,1739565959.6835072,1739565960,23,depart
N/A,LIC Trigger POST,1739565963,1739565956,5,N/A
LIC Robot V1.0,Robot POST,1739565962.6231277,1739565963,24,arrive
LIC Robot V1.0,Robot POST,1739565968.6750793,1739565969,24,start_arm
N/A,LIC Trigger POST,1739565970.1797612,1739565963,5,N/A
N/A,LIC Trigger POST,1739565979.8805711,1739565973,5,N/A
LIC Robot V1.0,Robot POST,1739565984.0270424,1739565984,24,end_arm
LIC Robot V1.0,Robot POST,1739565990.0694425,1739565990,24,depart
N/A,LIC Trigger POST,1739565992.0150483,1739565985,5,N/A
LIC Robot V1.0,Robot POST,1739565993.017681,1739565993,25,arrive
LIC Robot V1.0,Robot POST,1739565999.0789547,1739565999,25,start_arm
N/A,LIC Trigger POST,1739566000.6437407,1739565994,5,N/A
N/A,LIC Trigger POST,1739566008.6264997,1739566002,5,N/A
LIC Robot V1.0,Robot POST,1739566014.4129014,1739566014,25,end_arm
LIC Robot V1.0,Robot POST,1739566020.475936,1739566020,25,depart
N/A,LIC Trigger POST,1739566022.0671372,1739566015,5,N/A
LIC Robot V1.0,Robot POST,1739566023.3359427,1739566023,26,arrive
LIC Robot V1.0,Robot POST,1739566029.6323237,1739566029,26,start_arm
LIC Robot V1.0,Robot POST,1739566044.9607465,1739566045,26,end_arm
LIC Robot V1.0,Robot POST,1739566051.035007,1739566051,26,depart
N/A,LIC Trigger POST,1739566053.2609692,1739566046,5,N/A
LIC Robot V1.0,Robot POST,1739566054.0192053,1739566054,27,arrive
LIC Robot V1.0,Robot POST,1739566060.075131,1739566060,27,start_arm
N/A,LIC Trigger POST,1739566061.5545034,1739566055,5,N/A
N/A,LIC Trigger POST,1739566071.252426,1739566065,5,N/A
LIC Robot V1.0,Robot POST,1739566075.5679088,1739566075,27,end_arm
LIC Robot V1.0,Robot POST,1739566082.0208127,1739566082,27,depart
N/A,LIC Trigger POST,1739566084,1739566077,5,N/A
LIC Robot V1.0,Robot POST,1739566085.0449445,1739566085,28,arrive
LIC Robot V1.0,Robot POST,1739566091.546201,1739566091,28,start_arm
LIC Robot V1.0,Robot POST,1739566106.905147,1739566107,28,end_arm
LIC Robot V1.0,Robot POST,1739566112.9908156,1739566113,28,depart
LIC Robot V1.0,Robot POST,1739566115.8607218,1739566116,29,arrive
LIC Robot V1.0,Robot POST,1739566121.9292288,1739566122,29,start_arm
LIC Robot V1.0,Robot POST,1739566137.9610608,1739566138,29,end_arm
LIC Robot V1.0,Robot POST,1739566144,1739566144,29,depart
LIC Robot V1.0,Robot POST,1739566148.4626017,1739566147,30,arrive
LIC Robot V1.0,Robot POST,1739566180.484857,1739566180,30,end_arm
LIC Robot V1.0,Robot POST,1739566186.5395837,1739566186,30,depart
LIC Robot V1.0,Robot POST,1739566189.3840363,1739566189,R,arrive
LIC Robot V1.0,Robot POST,1739566204.5434365,1739566204,R,depart
LIC Robot V1.0,Robot POST,1739566209.960606,1739566210,R,arrive
LIC Robot V1.0,Robot POST,1739566224.9329581,1739566225,R,depart
LIC Robot V1.0,Robot POST,1739566227.8653266,1739566228,31,arrive
LIC Robot V1.0,Robot POST,1739566233.9249632,1739566234,31,start_arm
LIC Robot V1.0,Robot POST,1739566249.2951348,1739566249,31,end_arm
LIC Robot V1.0,Robot POST,1739566255.3713293,1739566255,31,depart
LIC Robot V1.0,Robot POST,1739566258.2070158,1739566258,32,arrive
LIC Robot V1.0,Robot POST,1739566264.277192,1739566264,32,start_arm
LIC Robot V1.0,Robot POST,1739566279.6107507,1739566280,32,end_arm
LIC Robot V1.0,Robot POST,1739566285.895147,1739566286,32,depart
LIC Robot V1.0,Robot POST,1739566288.5544913,1739566288,33,arrive
N/A,LIC Trigger POST,1739566289.5080383,1739566282,5,N/A
LIC Robot V1.0,Robot POST,1739566294.710244,1739566295,33,start_arm
LIC Robot V1.0,Robot POST,1739566310.1527638,1739566310,33,end_arm
LIC Robot V1.0,Robot POST,1739566316.8597877,1739566317,33,depart
